user_id,location_pref_str,budget_pref,amenities_pref,property_type_pref_str,travel_frequency_score
7084,Hà Nội,432848.8381,['cho phép thú cưng'],HOSTEL,0.5
7085,Nha Trang,6221236.772,"['không có máy phát hiện khí co', 'air conditioning', 'thang máy']",APARTMENT,0.5
7086,Hồ Chí Minh,985157.8067,"['thang máy', 'kitchen', 'city skyline view', 'hair dryer']",HOSTEL,1
7087,Hồ Chí Minh,5448086.482,"['hướng nhìn ra đường chân trời thành phố', 'không gian riêng để làm việc', 'hướng nhìn ra biển', 'không có máy báo khói', 'lake access']",HOTEL,0.5
7088,Hồ Chí Minh,508123.3529,"['mở cửa theo giờ giấc cụ thể', 'city skyline view', 'miễn phí đỗ xe trên đường/phố', 'tv']",APARTMENT,1.5
7089,Đà Nẵng,1280234.143,"['tv với truyền hình cáp tiêu chuẩn', 'hướng nhìn ra đường chân trời thành phố', 'hướng nhìn ra biển']",APARTMENT,1
7090,Đà Nẵng,2901431.881,"['luggage dropoff allowed', 'wi-fi', 'hair dryer', 'air conditioning']",APARTMENT,1.5
7091,Nha Trang,481341.8705,['không có máy báo khói'],HOSTEL,0.5
7092,Hồ Chí Minh,7492776.575,"['mở cửa theo giờ giấc cụ thể', 'lake access']",APARTMENT,1
7093,Đà Nẵng,12399379.95,"['city skyline view', 'pool']",HOTEL,1
7094,Nha Trang,9385933.804,"['waterfront', 'hướng nhìn ra đường chân trời thành phố', 'máy giặt', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm']",HOSTEL,1
7095,Đà Nẵng,480569.5737,"['lock on bedroom door', 'pool']",HOTEL,1
7096,Nha Trang,525115.6956,"['wi-fi', 'bể bơi', 'không có máy phát hiện khí co', 'tầng thượng', 'tv với truyền hình cáp tiêu chuẩn']",HOTEL,0.5
7097,Nha Trang,3426799.197,['bếp'],HOTEL,1.5
7098,Đà Nẵng,1184673.295,"['elevator', 'wi-fi', 'miễn phí đỗ xe trên đường/phố', 'lối ra bãi biển – hướng biển']",APARTMENT,1
7099,Hà Nội,1553878.551,"['hướng nhìn ra biển', 'hướng nhìn ra đường chân trời thành phố', 'cho phép gửi hành lý']",APARTMENT,0.5
7100,Đà Nẵng,1461549.951,"['miễn phí đỗ xe trên đường/phố', 'tv', 'city skyline view', 'tv với truyền hình cáp tiêu chuẩn', 'thang máy']",APARTMENT,0.5
7101,Đà Nẵng,405504.0493,"['wifi', 'luggage dropoff allowed', 'thang máy', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm']",APARTMENT,0.5
7102,Hồ Chí Minh,1407216.08,"['máy sấy tóc', 'tầng thượng']",APARTMENT,1
7103,Đà Nẵng,1356660.17,['không có máy báo khói'],VILLA,1
7104,Nha Trang,484292.4802,"['lock on bedroom door', 'washer', 'elevator', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'máy sấy tóc']",APARTMENT,1
7105,Nha Trang,899546.6865,"['thang máy', 'tv']",APARTMENT,1.5
7106,Hồ Chí Minh,332740.0761,"['hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'chỗ ở có camera an ninh ngoài nhà']",APARTMENT,1
7107,Hồ Chí Minh,1399745.423,"['máy giặt', 'điều hòa nhiệt độ', 'hướng nhìn ra đường chân trời thành phố', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'wifi']",HOSTEL,0.5
7108,Nha Trang,1224485.541,"['không gian riêng để làm việc', 'kitchen', 'điều hòa nhiệt độ', 'free parking on premises', 'wifi']",APARTMENT,1
7109,Nha Trang,679419.8729,"['chỗ ở có camera an ninh ngoài nhà', 'hướng nhìn ra đường chân trời thành phố', 'không gian riêng để làm việc']",APARTMENT,0.5
7110,Hà Nội,5500903.983,"['lock on bedroom door', 'city skyline view']",APARTMENT,1
7111,Hồ Chí Minh,984304.4045,"['miễn phí đỗ xe trên đường/phố', 'hướng nhìn ra đường chân trời thành phố', 'kitchen', 'không gian riêng để làm việc', 'cho phép gửi hành lý']",APARTMENT,0.5
7112,Hồ Chí Minh,796204.7723,"['lock on bedroom door', 'hướng nhìn ra đường chân trời thành phố', 'city skyline view', 'exterior security cameras on property', 'bể bơi']",HOSTEL,0.5
7113,Hà Nội,665037.1921,['hot tub'],APARTMENT,1
7114,Nha Trang,3947635.8,['bếp'],HOSTEL,0.5
7115,Hồ Chí Minh,855899.0292,['không gian riêng để làm việc'],APARTMENT,1.5
7116,Hà Nội,500704.9999,"['chỗ ở có camera an ninh ngoài nhà', 'waterfront']",APARTMENT,1.5
7117,Nha Trang,1327818.064,"['tv với truyền hình cáp tiêu chuẩn', 'kitchen', 'hướng nhìn ra đường chân trời thành phố', 'wi-fi']",APARTMENT,1
7118,Nha Trang,482192.1335,['kitchen'],HOSTEL,0.5
7119,Vietnam,1011594.07,"['hair dryer', 'luggage dropoff allowed']",APARTMENT,1
7120,Hà Nội,633776.864,"['mở cửa theo giờ giấc cụ thể', 'elevator', 'exterior security cameras on property', 'kitchen']",APARTMENT,0.5
7121,Đà Nẵng,316928.8583,"['chỗ ở có camera an ninh ngoài nhà', 'tv với truyền hình cáp tiêu chuẩn', 'tv', 'cho phép thú cưng', 'lock on bedroom door']",HOTEL,0.5
7122,Nha Trang,358791.9312,['bếp'],APARTMENT,0.5
7123,Hà Nội,406458.8332,"['bể bơi', 'tầng thượng', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm']",HOSTEL,0.5
7124,Hà Nội,646743.5365,['thang máy'],APARTMENT,0.5
7125,Đà Nẵng,1541429.98,"['hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'air conditioning']",HOSTEL,1
7126,Hồ Chí Minh,9218819.098,"['máy giặt', 'lối ra bãi biển – hướng biển', 'không có máy báo khói', 'lock on bedroom door']",APARTMENT,1.5
7127,Hồ Chí Minh,1530614.156,"['lock on bedroom door', 'city skyline view']",APARTMENT,1.5
7128,Hồ Chí Minh,2125528.108,"['máy sấy tóc', 'hot tub']",APARTMENT,1
7129,Đà Nẵng,2197836.858,"['thang máy', 'không có máy báo khói', 'elevator', 'mở cửa theo giờ giấc cụ thể', 'chỗ ở có camera an ninh ngoài nhà']",VILLA,0.5
7130,Nha Trang,4450163.821,"['bể bơi', 'kitchen']",APARTMENT,0.5
7131,Nha Trang,1452867.95,"['điều hòa nhiệt độ', 'washer', 'wi-fi', 'elevator', 'chỗ đỗ xe miễn phí tại nơi ở']",HOSTEL,0.5
7132,Nha Trang,10391603.05,"['free parking on premises', 'city skyline view', 'luggage dropoff allowed', 'hướng nhìn ra đường chân trời thành phố', 'bể bơi']",APARTMENT,1
7133,Nha Trang,7610287.213,"['wifi', 'air conditioning', 'lối ra bãi biển – hướng biển', 'kitchen']",APARTMENT,1.5
7134,Đà Nẵng,667808.008,"['kitchen', 'air conditioning', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'cho phép thú cưng', 'hướng nhìn ra biển']",APARTMENT,1.5
7135,Nha Trang,360354.835,"['city skyline view', 'wifi']",APARTMENT,0.5
7136,Nha Trang,343123.8305,"['city skyline view', 'không có máy báo khói', 'wi-fi', 'hướng nhìn ra biển', 'lake access']",APARTMENT,1.5
7137,Nha Trang,649939.3252,"['hair dryer', 'tv với truyền hình cáp tiêu chuẩn', 'bếp', 'máy sấy tóc', 'city skyline view']",APARTMENT,1
7138,Hà Nội,824986.4653,"['máy giặt', 'hướng nhìn ra đường chân trời thành phố']",APARTMENT,0.5
7139,Nha Trang,1208447.577,"['hair dryer', 'mở cửa theo giờ giấc cụ thể', 'lake access', 'tv với truyền hình cáp tiêu chuẩn']",APARTMENT,1
7140,Đà Nẵng,923329.1765,['city skyline view'],APARTMENT,1
7141,Nha Trang,839889.0371,"['bếp', 'tv', 'dedicated workspace']",APARTMENT,0.5
7142,Hà Nội,673750.8343,"['wi-fi', 'luggage dropoff allowed', 'wifi']",APARTMENT,1.5
7143,Nha Trang,1170615.031,"['không gian riêng để làm việc', 'tv với truyền hình cáp tiêu chuẩn']",APARTMENT,1.5
7144,Hồ Chí Minh,418334.003,"['tầng thượng', 'điều hòa nhiệt độ', 'air conditioning']",HOSTEL,0.5
7145,Nha Trang,984852.6034,"['washer', 'hair dryer', 'hướng nhìn ra biển', 'thang máy', 'wi-fi']",APARTMENT,1
7146,Đà Nẵng,5337302.58,"['lối ra bãi biển – hướng biển', 'điều hòa nhiệt độ', 'wifi', 'tầng thượng']",APARTMENT,1
7147,Đà Nẵng,4743426.031,"['chỗ đỗ xe miễn phí tại nơi ở', 'hot tub', 'không gian riêng để làm việc', 'pool']",APARTMENT,0.5
7148,Đà Nẵng,7593102.169,['bể bơi'],APARTMENT,1
7149,Hà Nội,913211.8452,"['waterfront', 'tv với truyền hình cáp tiêu chuẩn']",APARTMENT,0.5
7150,Nha Trang,995497.42,"['chỗ đỗ xe miễn phí tại nơi ở', 'dedicated workspace', 'hair dryer', 'wifi', 'mở cửa theo giờ giấc cụ thể']",APARTMENT,1
7151,Nha Trang,506986.2686,"['air conditioning', 'bếp', 'cho phép thú cưng']",APARTMENT,0.5
7152,Nha Trang,1018972.995,"['dedicated workspace', 'lock on bedroom door', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'hướng nhìn ra biển']",APARTMENT,0.5
7153,Hồ Chí Minh,1005187.519,"['không gian riêng để làm việc', 'bể bơi', 'hot tub', 'hướng nhìn ra biển']",HOSTEL,1
7154,Nha Trang,8391764.883,"['lake access', 'cho phép thú cưng', 'chỗ đỗ xe miễn phí tại nơi ở', 'thang máy', 'lối ra bãi biển – hướng biển']",HOSTEL,0.5
7155,Hồ Chí Minh,13776231.48,"['hair dryer', 'elevator', 'mở cửa theo giờ giấc cụ thể', 'free parking on premises']",APARTMENT,1.5
7156,Đà Nẵng,1403739.187,"['elevator', 'kitchen', 'không có máy phát hiện khí co', 'hướng nhìn ra đường chân trời thành phố']",APARTMENT,1
7157,Hồ Chí Minh,8843628.164,"['wifi', 'tầng thượng', 'không có máy phát hiện khí co']",HOTEL,1
7158,Hồ Chí Minh,1614529.56,['pets allowed'],VILLA,0.5
7159,Hồ Chí Minh,1364121.162,['cho phép thú cưng'],APARTMENT,0.5
7160,Hồ Chí Minh,11444278.14,"['máy giặt', 'waterfront']",APARTMENT,1
7161,Hồ Chí Minh,389016.6381,"['tv', 'elevator', 'hướng nhìn ra đường chân trời thành phố', 'wifi', 'bếp']",APARTMENT,0.5
7162,Nha Trang,1487006.777,"['máy giặt', 'hướng nhìn ra đường chân trời thành phố', 'lối ra bãi biển – hướng biển']",HOSTEL,1.5
7163,Hồ Chí Minh,417691.4572,['lake access'],APARTMENT,1
7164,Hồ Chí Minh,13567718.35,['exterior security cameras on property'],APARTMENT,1.5
7165,Hà Nội,414106.8837,['không có máy phát hiện khí co'],APARTMENT,1.5
7166,Nha Trang,1235417.644,"['cho phép thú cưng', 'hướng nhìn ra đường chân trời thành phố', 'mở cửa theo giờ giấc cụ thể']",APARTMENT,1
7167,Nha Trang,630006.3738,"['hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'mở cửa theo giờ giấc cụ thể']",APARTMENT,1.5
7168,Nha Trang,1220393.366,"['kitchen', 'pets allowed']",APARTMENT,1.5
7169,Nha Trang,460914.8627,"['miễn phí đỗ xe trên đường/phố', 'tv', 'wifi', 'không có máy phát hiện khí co']",HOSTEL,1
7170,Nha Trang,888710.3872,"['thang máy', 'tầng thượng', 'wi-fi', 'lối ra bãi biển – hướng biển', 'không có máy báo khói']",APARTMENT,1.5
7171,Đà Nẵng,459978.8536,"['miễn phí đỗ xe trên đường/phố', 'không có máy báo khói', 'hair dryer', 'bể bơi', 'không có máy phát hiện khí co']",HOTEL,1
7172,Hà Nội,1190842.466,"['chỗ đỗ xe miễn phí tại nơi ở', 'lối ra bãi biển – hướng biển', 'tv với truyền hình cáp tiêu chuẩn']",HOSTEL,1.5
7173,Đà Nẵng,1572815.066,['tv với truyền hình cáp tiêu chuẩn'],HOSTEL,1
7174,Hà Nội,648622.7448,"['không có máy báo khói', 'free parking on premises', 'luggage dropoff allowed', 'pool', 'mở cửa theo giờ giấc cụ thể']",APARTMENT,1
7175,Đà Nẵng,10687436.91,"['pets allowed', 'wifi', 'lối ra bãi biển – hướng biển']",HOTEL,1.5
7176,Hà Nội,507559.5028,"['lối ra bãi biển – hướng biển', 'waterfront', 'lake access']",APARTMENT,1
7177,Hà Nội,1276379.351,['máy sấy tóc'],APARTMENT,1
7178,Nha Trang,377846.8406,"['tv với truyền hình cáp tiêu chuẩn', 'bể bơi', 'tầng thượng', 'không gian riêng để làm việc', 'hot tub']",APARTMENT,1
7179,Hồ Chí Minh,681910.0612,"['lối ra bãi biển – hướng biển', 'cho phép gửi hành lý', 'bếp', 'lake access', 'thang máy']",APARTMENT,0.5
7180,Đà Nẵng,667046.2235,"['wifi', 'điều hòa nhiệt độ']",HOSTEL,1.5
7181,Hồ Chí Minh,811915.9724,"['mở cửa theo giờ giấc cụ thể', 'cho phép thú cưng', 'air conditioning']",APARTMENT,1
7182,Nha Trang,1186848.678,"['không có máy báo khói', 'luggage dropoff allowed']",HOSTEL,1
7183,Nha Trang,11674700.18,"['thang máy', 'free parking on premises', 'washer', 'miễn phí đỗ xe trên đường/phố']",APARTMENT,1
7184,Hà Nội,832392.392,"['không gian riêng để làm việc', 'waterfront', 'mở cửa theo giờ giấc cụ thể', 'wifi', 'lake access']",HOSTEL,1
7185,Hà Nội,393778.4661,"['kitchen', 'hướng nhìn ra đường chân trời thành phố', 'thang máy', 'không có máy báo khói']",VILLA,0.5
7186,Hồ Chí Minh,942358.8197,"['điều hòa nhiệt độ', 'free parking on premises']",HOTEL,0.5
7187,Nha Trang,1579960.913,"['tv', 'lock on bedroom door', 'luggage dropoff allowed']",HOTEL,1.5
7188,Hồ Chí Minh,7430343.067,['hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm'],APARTMENT,1.5
7189,Nha Trang,822529.4427,"['cho phép thú cưng', 'không gian riêng để làm việc', 'hair dryer', 'exterior security cameras on property']",APARTMENT,0.5
7190,Hà Nội,1432991.607,"['bếp', 'chỗ đỗ xe miễn phí tại nơi ở']",HOSTEL,1.5
7191,Nha Trang,3993452.452,['wi-fi'],APARTMENT,1
7192,Nha Trang,1247424.235,"['exterior security cameras on property', 'dedicated workspace', 'tv với truyền hình cáp tiêu chuẩn', 'hướng nhìn ra biển', 'cho phép thú cưng']",HOSTEL,0.5
7193,Hà Nội,1174653.654,"['không gian riêng để làm việc', 'exterior security cameras on property', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm']",APARTMENT,1
7194,Nha Trang,1392724.231,"['không có máy báo khói', 'bể bơi']",APARTMENT,0.5
7195,Đà Nẵng,1626441.383,"['pets allowed', 'chỗ ở có camera an ninh ngoài nhà']",APARTMENT,1
7196,Hồ Chí Minh,10885935.31,"['cho phép gửi hành lý', 'hot tub', 'không có máy báo khói', 'hướng nhìn ra đường chân trời thành phố']",APARTMENT,0.5
7197,Hồ Chí Minh,8088907.911,['điều hòa nhiệt độ'],HOSTEL,1.5
7198,Đà Nẵng,991344.0908,"['không có máy báo khói', 'hair dryer']",APARTMENT,1
7199,Nha Trang,458218.4159,['mở cửa theo giờ giấc cụ thể'],APARTMENT,1
7200,Nha Trang,685839.3133,"['dedicated workspace', 'bếp', 'cho phép thú cưng', 'wifi', 'hot tub']",APARTMENT,0.5
7201,Hồ Chí Minh,4370305.252,"['bếp', 'hướng nhìn ra biển', 'hướng nhìn ra đường chân trời thành phố']",APARTMENT,1.5
7202,Đà Nẵng,13220329.61,"['tv', 'air conditioning', 'không có máy báo khói', 'city skyline view']",APARTMENT,1.5
7203,Hà Nội,327223.8029,['elevator'],APARTMENT,1.5
7204,Đà Nẵng,3094071.795,['lối ra bãi biển – hướng biển'],HOSTEL,0.5
7205,Đà Nẵng,377019.9136,"['pets allowed', 'city skyline view', 'pool', 'điều hòa nhiệt độ', 'lake access']",APARTMENT,1
7206,Vietnam,13179554.73,['lake access'],APARTMENT,1
7207,Hà Nội,323124.0407,"['hướng nhìn ra biển', 'máy giặt', 'miễn phí đỗ xe trên đường/phố', 'free parking on premises', 'mở cửa theo giờ giấc cụ thể']",APARTMENT,1
7208,Hà Nội,818807.1387,['miễn phí đỗ xe trên đường/phố'],APARTMENT,0.5
7209,Hồ Chí Minh,10713879.71,"['máy giặt', 'không gian riêng để làm việc']",APARTMENT,1.5
7210,Nha Trang,7983201.273,"['tầng thượng', 'hướng nhìn ra đường chân trời thành phố', 'bếp', 'exterior security cameras on property', 'wifi']",APARTMENT,1.5
7211,Hà Nội,1400495.951,"['cho phép thú cưng', 'tầng thượng']",HOSTEL,0.5
7212,Hà Nội,1360292.406,"['air conditioning', 'kitchen', 'lake access', 'cho phép thú cưng']",HOSTEL,1.5
7213,Nha Trang,679275.6512,"['bể bơi', 'máy giặt']",APARTMENT,0.5
7214,Nha Trang,1028840.921,"['exterior security cameras on property', 'air conditioning', 'wifi']",APARTMENT,1
7215,Nha Trang,1552793.911,"['wifi', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'waterfront', 'cho phép thú cưng']",VILLA,0.5
7216,Đà Nẵng,642540.0819,"['washer', 'chỗ đỗ xe miễn phí tại nơi ở', 'mở cửa theo giờ giấc cụ thể']",APARTMENT,1
7217,Đà Nẵng,325997.1313,"['air conditioning', 'dedicated workspace']",HOSTEL,1.5
7218,Hồ Chí Minh,377491.9399,"['lake access', 'không gian riêng để làm việc', 'lock on bedroom door', 'free parking on premises', 'máy giặt']",APARTMENT,1.5
7219,Hồ Chí Minh,786412.2369,"['exterior security cameras on property', 'pool']",APARTMENT,1
7220,Nha Trang,1278258.455,"['không có máy phát hiện khí co', 'mở cửa theo giờ giấc cụ thể', 'wifi', 'máy sấy tóc']",APARTMENT,1.5
7221,Hồ Chí Minh,1203740.394,['tv'],APARTMENT,0.5
7222,Nha Trang,987082.8377,"['không có máy phát hiện khí co', 'máy giặt', 'free parking on premises', 'wifi', 'washer']",APARTMENT,1
7223,Nha Trang,1028119.984,"['không gian riêng để làm việc', 'exterior security cameras on property', 'không có máy báo khói', 'chỗ đỗ xe miễn phí tại nơi ở', 'thang máy']",APARTMENT,1.5
7224,Hồ Chí Minh,1426121.685,"['exterior security cameras on property', 'mở cửa theo giờ giấc cụ thể', 'washer', 'chỗ đỗ xe miễn phí tại nơi ở']",HOSTEL,1.5
7225,Nha Trang,1262045.287,"['dedicated workspace', 'wi-fi']",APARTMENT,1.5
7226,Hà Nội,1120391.864,"['washer', 'hair dryer', 'waterfront', 'hướng nhìn ra biển', 'free parking on premises']",APARTMENT,0.5
7227,Hồ Chí Minh,316173.0532,"['free parking on premises', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'máy giặt', 'bể bơi', 'wi-fi']",APARTMENT,0.5
7228,Hưng Yên,10551936.42,['bể bơi'],HOTEL,0.5
7229,Hồ Chí Minh,1276500.48,"['city skyline view', 'wifi', 'waterfront', 'lối ra bãi biển – hướng biển']",APARTMENT,0.5
7230,Nha Trang,8641223.077,['tv'],HOSTEL,1
7231,Hồ Chí Minh,633373.9769,"['hướng nhìn ra đường chân trời thành phố', 'washer', 'bếp', 'luggage dropoff allowed', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm']",APARTMENT,1
7232,Nha Trang,533084.5045,['tv'],APARTMENT,1.5
7233,Đà Nẵng,672696.1629,['hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm'],APARTMENT,0.5
7234,Nha Trang,3372594.049,['elevator'],APARTMENT,1.5
7235,Nha Trang,1532311.413,['bếp'],APARTMENT,0.5
7236,Đà Nẵng,389772.0253,['luggage dropoff allowed'],APARTMENT,1
7237,Đà Nẵng,436334.3594,"['air conditioning', 'hướng nhìn ra đường chân trời thành phố', 'tv', 'cho phép gửi hành lý', 'free parking on premises']",HOTEL,1.5
7238,Đà Nẵng,3872248.465,"['lock on bedroom door', 'hair dryer', 'waterfront', 'hot tub', 'cho phép thú cưng']",VILLA,1.5
7239,Đà Nẵng,1089210.77,"['wi-fi', 'mở cửa theo giờ giấc cụ thể']",APARTMENT,1.5
7240,Nha Trang,337999.7701,"['kitchen', 'wifi']",APARTMENT,0.5
7241,Nha Trang,1188871.518,"['hair dryer', 'không có máy báo khói', 'mở cửa theo giờ giấc cụ thể']",APARTMENT,0.5
7242,Hồ Chí Minh,772632.9804,"['không gian riêng để làm việc', 'điều hòa nhiệt độ', 'luggage dropoff allowed', 'thang máy']",APARTMENT,1
7243,Hồ Chí Minh,1570437.248,"['chỗ ở có camera an ninh ngoài nhà', 'free parking on premises', 'wi-fi', 'lock on bedroom door', 'waterfront']",APARTMENT,0.5
7244,Đà Nẵng,647569.0012,"['exterior security cameras on property', 'bếp', 'hướng nhìn ra biển']",HOSTEL,0.5
7245,Hồ Chí Minh,379281.7081,"['máy sấy tóc', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'dedicated workspace', 'tầng thượng']",APARTMENT,1
7246,Hà Nội,488783.3609,"['lối ra bãi biển – hướng biển', 'điều hòa nhiệt độ']",APARTMENT,0.5
7247,Hà Nội,659788.6379,"['không có máy phát hiện khí co', 'chỗ ở có camera an ninh ngoài nhà', 'pets allowed', 'waterfront', 'chỗ đỗ xe miễn phí tại nơi ở']",APARTMENT,1
7248,Nha Trang,1154515.638,"['cho phép thú cưng', 'exterior security cameras on property']",APARTMENT,0.5
7249,Hồ Chí Minh,423758.7151,"['tầng thượng', 'lock on bedroom door', 'wifi', 'lối ra bãi biển – hướng biển', 'lake access']",HOSTEL,0.5
7250,Đà Nẵng,1511051.759,['tầng thượng'],APARTMENT,1.5
7251,Hà Nội,677923.1071,"['wifi', 'washer']",APARTMENT,0.5
7252,Nha Trang,489120.7645,"['hướng nhìn ra đường chân trời thành phố', 'thang máy', 'lock on bedroom door', 'máy giặt', 'free parking on premises']",APARTMENT,1
7253,Đà Nẵng,1120662.531,"['kitchen', 'lake access', 'exterior security cameras on property', 'city skyline view', 'tv']",APARTMENT,0.5
7254,Hà Nội,1105055.081,['wifi'],HOSTEL,1.5
7255,Hồ Chí Minh,836550.9033,['không có máy báo khói'],APARTMENT,0.5
7256,Hồ Chí Minh,625966.5187,['thang máy'],APARTMENT,1
7257,Nha Trang,913966.3782,"['chỗ đỗ xe miễn phí tại nơi ở', 'miễn phí đỗ xe trên đường/phố', 'hot tub', 'waterfront', 'cho phép thú cưng']",HOSTEL,1
7258,Hồ Chí Minh,422017.5283,"['bếp', 'washer', 'wi-fi']",APARTMENT,1.5
7259,Nha Trang,2146990.237,"['washer', 'lock on bedroom door', 'không có máy báo khói']",APARTMENT,0.5
7260,Nha Trang,7344739.653,['tv với truyền hình cáp tiêu chuẩn'],HOSTEL,0.5
7261,Nha Trang,555712.1148,"['wi-fi', 'pets allowed']",HOSTEL,0.5
7262,Hồ Chí Minh,392121.2538,"['waterfront', 'bếp', 'city skyline view', 'máy sấy tóc']",APARTMENT,1
7263,Đà Nẵng,510945.6003,"['cho phép gửi hành lý', 'air conditioning', 'chỗ đỗ xe miễn phí tại nơi ở']",APARTMENT,0.5
7264,Hà Nội,1401615.472,['exterior security cameras on property'],APARTMENT,1.5
7265,Nha Trang,858098.6518,"['washer', 'pool', 'hot tub', 'city skyline view', 'hướng nhìn ra đường chân trời thành phố']",HOSTEL,1
7266,Nha Trang,10604471.56,"['bể bơi', 'wifi']",APARTMENT,1
7267,Nha Trang,1370063.705,"['air conditioning', 'kitchen']",APARTMENT,1
7268,Hồ Chí Minh,510717.4395,"['cho phép thú cưng', 'điều hòa nhiệt độ', 'luggage dropoff allowed']",HOTEL,0.5
7269,Đà Nẵng,10548108.09,"['không có máy phát hiện khí co', 'tầng thượng', 'chỗ ở có camera an ninh ngoài nhà', 'air conditioning', 'miễn phí đỗ xe trên đường/phố']",APARTMENT,1
7270,Hà Nội,3774840.231,"['không gian riêng để làm việc', 'hướng nhìn ra đường chân trời thành phố', 'waterfront']",APARTMENT,0.5
7271,Đà Nẵng,3582002.65,['waterfront'],APARTMENT,0.5
7272,Hồ Chí Minh,1496448.235,['không có máy báo khói'],APARTMENT,0.5
7273,Hà Nội,4520778.702,"['hot tub', 'luggage dropoff allowed']",HOTEL,1
7274,Đà Nẵng,488663.7765,"['pool', 'cho phép gửi hành lý', 'máy giặt', 'lối ra bãi biển – hướng biển']",HOSTEL,0.5
7275,Đà Nẵng,790517.9156,"['air conditioning', 'bếp']",APARTMENT,0.5
7276,Hồ Chí Minh,1831551.923,"['điều hòa nhiệt độ', 'hot tub', 'air conditioning', 'hướng nhìn ra biển', 'tv với truyền hình cáp tiêu chuẩn']",APARTMENT,1.5
7277,Nha Trang,613772.634,"['thang máy', 'chỗ đỗ xe miễn phí tại nơi ở', 'lake access', 'air conditioning']",APARTMENT,0.5
7278,Hồ Chí Minh,372995.2773,"['free parking on premises', 'hướng nhìn ra đường chân trời thành phố', 'luggage dropoff allowed', 'bể bơi']",APARTMENT,0.5
7279,Đà Nẵng,1216093.348,"['elevator', 'tv', 'pets allowed', 'hair dryer']",HOSTEL,0.5
7280,Hồ Chí Minh,1089534.994,"['không có máy báo khói', 'elevator', 'thang máy']",APARTMENT,0.5
7281,Đà Nẵng,763148.1174,"['hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'máy sấy tóc', 'waterfront', 'exterior security cameras on property', 'lock on bedroom door']",APARTMENT,1.5
7282,Hồ Chí Minh,3410469.566,"['tầng thượng', 'washer']",APARTMENT,0.5
7283,Hồ Chí Minh,13211623.67,"['air conditioning', 'tv với truyền hình cáp tiêu chuẩn', 'wi-fi', 'luggage dropoff allowed']",APARTMENT,0.5
7284,Hà Nội,1610218.208,"['thang máy', 'pool']",APARTMENT,1
7285,Đà Nẵng,4981024.134,"['wi-fi', 'máy giặt', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm']",APARTMENT,1.5
7286,Hồ Chí Minh,1029113.667,"['city skyline view', 'cho phép gửi hành lý', 'bể bơi', 'kitchen', 'elevator']",APARTMENT,1
7287,Đà Nẵng,8844408.005,"['mở cửa theo giờ giấc cụ thể', 'free parking on premises', 'chỗ đỗ xe miễn phí tại nơi ở']",VILLA,0.5
7288,Hồ Chí Minh,654033.8119,"['bếp', 'miễn phí đỗ xe trên đường/phố', 'lake access', 'hướng nhìn ra biển', 'elevator']",APARTMENT,0.5
7289,Nha Trang,8690284.751,"['pets allowed', 'không gian riêng để làm việc']",APARTMENT,0.5
7290,Nha Trang,1410124.282,"['hướng nhìn ra đường chân trời thành phố', 'tv với truyền hình cáp tiêu chuẩn', 'pool', 'thang máy', 'bể bơi']",HOTEL,0.5
7291,Hà Nội,4566285.456,"['hướng nhìn ra đường chân trời thành phố', 'kitchen', 'tv', 'không có máy phát hiện khí co', 'washer']",APARTMENT,1.5
7292,Hồ Chí Minh,595601.3607,"['không có máy báo khói', 'pool', 'pets allowed', 'không có máy phát hiện khí co']",VILLA,1
7293,Nha Trang,1480223.315,"['tv với truyền hình cáp tiêu chuẩn', 'điều hòa nhiệt độ', 'luggage dropoff allowed', 'hướng nhìn ra biển']",VILLA,0.5
7294,Nha Trang,617986.6676,"['hướng nhìn ra biển', 'chỗ ở có camera an ninh ngoài nhà', 'exterior security cameras on property', 'air conditioning']",APARTMENT,1
7295,Hà Nội,10450507.55,"['hot tub', 'lock on bedroom door']",APARTMENT,1
7296,Đà Nẵng,2775751.847,"['không có máy phát hiện khí co', 'pool', 'hot tub', 'dedicated workspace', 'tv']",APARTMENT,0.5
